PeriodStart,PeriodEnd,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-01-07 14:00:00+00:00,2018-01-07T15:00:00Z,PT60M,23.4,0.12,-119,84.5,20.1,167,0,0,167,163,167,32.4,81.6,914.3,22,2.5,8
2018-01-07 15:00:00+00:00,2018-01-07T16:00:00Z,PT60M,23.6,0.12,121,86.6,20.1,145,0,0,145,141,145,32.2,81.2,913.9,25,2.5,8
2018-01-07 16:00:00+00:00,2018-01-07T17:00:00Z,PT60M,23.9,0.12,101,90.1,19.8,101,0,0,101,98,101,32.1,78.3,913.4,27,2.6,21
2018-01-07 17:00:00+00:00,2018-01-07T18:00:00Z,PT60M,24.2,0.12,101,93.5,19.5,57,0,0,57,55,57,32.0,75.5,912.9,29,2.6,35
2018-01-07 18:00:00+00:00,2018-01-07T19:00:00Z,PT60M,24.2,0.12,103,95.0,19.3,33,0,0,33,33,33,32.2,74.1,912.7,31,2.3,49
2018-01-07 19:00:00+00:00,2018-01-07T20:00:00Z,PT60M,24.0,0.12,106,95.0,19.1,22,0,0,22,21,22,32.7,74.1,912.8,36,1.5,62
2018-01-07 20:00:00+00:00,2018-01-07T21:00:00Z,PT60M,23.9,0.12,109,95.0,19.0,10,0,0,10,10,10,33.1,74.1,912.9,49,0.8,76
2018-01-07 21:00:00+00:00,2018-01-07T22:00:00Z,PT60M,23.3,0.12,114,92.6,19.0,1,0,0,1,1,1,33.5,76.6,913.3,90,0.4,89
2018-01-07 22:00:00+00:00,2018-01-07T23:00:00Z,PT60M,22.4,0.12,119,87.2,19.2,0,0,0,0,0,0,33.9,81.9,913.9,148,0.5,101
2018-01-07 23:00:00+00:00,2018-01-08T00:00:00Z,PT60M,21.5,0.12,127,81.9,19.4,0,0,0,0,0,0,34.3,87.6,914.4,174,0.8,113
2018-01-08 00:00:00+00:00,2018-01-08T01:00:00Z,PT60M,20.8,0.12,137,80.6,19.2,0,0,0,0,0,0,34.2,90.6,914.8,173,1.0,124
2018-01-08 01:00:00+00:00,2018-01-08T02:00:00Z,PT60M,20.2,0.12,151,84.6,18.6,0,0,0,0,0,0,33.5,90.8,915.1,161,1.1,132
2018-01-08 02:00:00+00:00,2018-01-08T03:00:00Z,PT60M,19.6,0.12,170,88.3,18.1,0,0,0,0,0,0,32.8,91.0,915.4,152,1.2,137
2018-01-08 03:00:00+00:00,2018-01-08T04:00:00Z,PT60M,19.2,0.12,-170,88.4,17.6,0,0,0,0,0,0,31.8,90.8,915.3,139,1.3,137
2018-01-08 04:00:00+00:00,2018-01-08T05:00:00Z,PT60M,18.9,0.12,-152,84.4,17.3,0,0,0,0,0,0,30.5,90.4,915.0,123,1.4,132
2018-01-08 05:00:00+00:00,2018-01-08T06:00:00Z,PT60M,18.7,0.12,-138,80.9,17.0,0,0,0,0,0,0,29.2,90.0,914.7,110,1.5,124
2018-01-08 06:00:00+00:00,2018-01-08T07:00:00Z,PT60M,18.5,0.12,-127,72.2,16.8,0,0,0,0,0,0,28.0,89.6,914.6,98,1.7,114
2018-01-08 07:00:00+00:00,2018-01-08T08:00:00Z,PT60M,18.4,0.12,-120,58.3,16.5,0,0,0,0,0,0,26.7,89.0,914.9,88,1.9,102
2018-01-08 08:00:00+00:00,2018-01-08T09:00:00Z,PT60M,18.3,0.12,-114,44.3,16.3,14,0,0,14,13,14,25.4,88.4,915.2,80,2.1,89
2018-01-08 09:00:00+00:00,2018-01-08T10:00:00Z,PT60M,19.2,0.12,-109,34.7,16.4,133,3,1,134,130,137,25.0,84.3,915.6,71,2.6,76
2018-01-08 10:00:00+00:00,2018-01-08T11:00:00Z,PT60M,21.0,0.12,-106,29.2,16.9,268,104,51,319,299,391,25.3,77.4,916.1,63,3.4,63
2018-01-08 11:00:00+00:00,2018-01-08T12:00:00Z,PT60M,22.9,0.12,-103,24.8,17.4,361,232,153,514,479,619,25.5,71.1,916.6,58,4.1,49
2018-01-08 12:00:00+00:00,2018-01-08T13:00:00Z,PT60M,24.2,0.12,-101,28.9,17.3,486,172,138,625,596,670,25.5,65.4,916.7,57,4.4,35
2018-01-08 13:00:00+00:00,2018-01-08T14:00:00Z,PT60M,24.9,0.12,-101,30.8,16.6,559,158,149,708,682,720,25.2,60.1,916.4,57,4.1,21
2018-01-08 14:00:00+00:00,2018-01-08T15:00:00Z,PT60M,25.6,0.12,-118,0.6,15.9,112,989,978,1090,1019,1101,24.9,55.3,916.2,58,3.8,8
2018-01-08 15:00:00+00:00,2018-01-08T16:00:00Z,PT60M,26.1,0.12,120,5.3,15.4,213,832,825,1039,975,1045,24.7,51.8,915.8,61,3.5,7
2018-01-08 16:00:00+00:00,2018-01-08T17:00:00Z,PT60M,26.5,0.12,101,7.9,15.0,273,720,668,941,878,999,24.6,49.4,915.2,68,3.4,21
2018-01-08 17:00:00+00:00,2018-01-08T18:00:00Z,PT60M,26.9,0.12,101,43.7,14.7,256,294,245,502,469,560,24.5,47.1,914.7,74,3.3,35
2018-01-08 18:00:00+00:00,2018-01-08T19:00:00Z,PT60M,26.8,0.12,103,2.0,14.5,107,858,567,675,590,985,24.5,46.9,914.3,80,3.2,48
2018-01-08 19:00:00+00:00,2018-01-08T20:00:00Z,PT60M,26.2,0.12,105,2.1,14.5,106,735,340,445,359,874,24.4,48.6,914.2,84,3.0,62
2018-01-08 20:00:00+00:00,2018-01-08T21:00:00Z,PT60M,25.6,0.12,109,0.2,14.5,57,601,155,212,131,518,24.3,50.3,914.1,89,2.8,76
2018-01-08 21:00:00+00:00,2018-01-08T22:00:00Z,PT60M,24.8,0.12,113,2.8,14.6,14,92,10,25,12,21,24.6,53.2,914.3,94,2.6,89
2018-01-08 22:00:00+00:00,2018-01-08T23:00:00Z,PT60M,23.8,0.12,119,0.0,14.9,0,0,0,0,0,0,25.2,57.3,914.8,99,2.5,101
2018-01-08 23:00:00+00:00,2018-01-09T00:00:00Z,PT60M,22.9,0.12,127,0.0,15.2,0,0,0,0,0,0,25.8,61.8,915.3,105,2.4,113
2018-01-09 00:00:00+00:00,2018-01-09T01:00:00Z,PT60M,22.2,0.12,137,0.0,15.1,0,0,0,0,0,0,25.9,64.1,915.6,103,2.5,124
2018-01-09 01:00:00+00:00,2018-01-09T02:00:00Z,PT60M,21.8,0.12,151,0.0,14.7,0,0,0,0,0,0,25.5,64.1,915.9,96,2.8,132
2018-01-09 02:00:00+00:00,2018-01-09T03:00:00Z,PT60M,21.5,0.12,169,0.0,14.4,0,0,0,0,0,0,25.1,64.0,916.2,91,3.2,137
2018-01-09 03:00:00+00:00,2018-01-09T04:00:00Z,PT60M,21.0,0.12,-170,0.0,14.2,0,0,0,0,0,0,24.6,64.9,916.2,85,3.4,137
2018-01-09 04:00:00+00:00,2018-01-09T05:00:00Z,PT60M,20.5,0.12,-152,0.0,14.2,0,0,0,0,0,0,24.0,67.0,916.1,79,3.3,132
2018-01-09 05:00:00+00:00,2018-01-09T06:00:00Z,PT60M,20.0,0.12,-138,0.0,14.2,0,0,0,0,0,0,23.4,69.1,916.1,73,3.3,124
2018-01-09 06:00:00+00:00,2018-01-09T07:00:00Z,PT60M,19.5,0.12,-127,0.0,14.3,0,0,0,0,0,0,22.5,71.9,916.2,70,3.2,114
2018-01-09 07:00:00+00:00,2018-01-09T08:00:00Z,PT60M,19.0,0.12,-119,0.0,14.6,0,0,0,0,0,0,21.2,75.4,916.7,70,3.0,102
2018-01-09 08:00:00+00:00,2018-01-09T09:00:00Z,PT60M,18.6,0.12,-114,5.8,14.9,15,35,3,18,14,14,20.0,79.1,917.1,69,2.9,89
2018-01-09 09:00:00+00:00,2018-01-09T10:00:00Z,PT60M,19.1,0.12,-109,13.8,15.3,61,474,123,184,121,441,19.0,78.5,917.6,66,3.0,76
2018-01-09 10:00:00+00:00,2018-01-09T11:00:00Z,PT60M,20.8,0.12,-106,33.7,15.9,209,206,107,316,288,430,18.1,73.7,918.2,62,3.6,63
2018-01-09 11:00:00+00:00,2018-01-09T12:00:00Z,PT60M,22.4,0.12,-103,9.2,16.5,187,685,446,633,562,895,17.3,69.3,918.7,59,4.1,49
2018-01-09 12:00:00+00:00,2018-01-09T13:00:00Z,PT60M,23.8,0.12,-101,0.0,16.4,91,989,805,896,813,1088,17.2,63.3,918.9,59,4.3,35
2018-01-09 13:00:00+00:00,2018-01-09T14:00:00Z,PT60M,25.0,0.12,-101,0.0,15.6,97,1014,941,1038,962,1114,17.7,56.2,918.6,59,4.1,21
2018-01-09 14:00:00+00:00,2018-01-09T15:00:00Z,PT60M,26.1,0.12,-116,2.2,14.9,151,947,935,1086,1017,1098,18.2,50.0,918.3,60,4.0,8
2018-01-09 15:00:00+00:00,2018-01-09T16:00:00Z,PT60M,27.0,0.12,120,11.3,14.2,302,692,684,986,931,994,19.1,45.6,917.9,62,3.9,7
2018-01-09 16:00:00+00:00,2018-01-09T17:00:00Z,PT60M,27.5,0.12,101,13.9,13.7,240,702,654,895,838,945,20.4,42.8,917.2,64,3.9,21
2018-01-09 17:00:00+00:00,2018-01-09T18:00:00Z,PT60M,27.9,0.12,101,46.6,13.2,335,169,136,471,447,514,21.6,40.2,916.6,66,3.9,35
2018-01-09 18:00:00+00:00,2018-01-09T19:00:00Z,PT60M,27.8,0.12,103,10.3,13.1,211,632,411,622,555,866,22.6,40.3,916.3,70,3.8,48
2018-01-09 19:00:00+00:00,2018-01-09T20:00:00Z,PT60M,27.0,0.12,105,32.2,13.4,247,142,67,314,291,405,23.4,43.0,916.2,77,3.6,62
2018-01-09 20:00:00+00:00,2018-01-09T21:00:00Z,PT60M,26.3,0.12,109,1.0,13.7,57,606,155,212,132,520,24.2,46.0,916.1,83,3.5,76
2018-01-09 21:00:00+00:00,2018-01-09T22:00:00Z,PT60M,25.6,0.12,113,2.3,14.3,13,111,13,26,11,22,24.7,49.7,916.4,88,3.5,89
2018-01-09 22:00:00+00:00,2018-01-09T23:00:00Z,PT60M,25.0,0.12,119,0.0,15.1,0,0,0,0,0,0,24.9,54.2,916.9,91,3.4,101
2018-01-09 23:00:00+00:00,2018-01-10T00:00:00Z,PT60M,24.4,0.12,127,0.0,15.9,0,0,0,0,0,0,25.1,59.1,917.4,94,3.3,113
2018-01-10 00:00:00+00:00,2018-01-10T01:00:00Z,PT60M,23.6,0.12,137,0.0,16.1,0,0,0,0,0,0,25.4,62.5,917.7,93,3.4,124
2018-01-10 01:00:00+00:00,2018-01-10T02:00:00Z,PT60M,22.7,0.12,151,0.0,15.6,0,0,0,0,0,0,25.9,64.1,917.9,88,3.7,132
2018-01-10 02:00:00+00:00,2018-01-10T03:00:00Z,PT60M,21.8,0.12,169,0.0,15.1,0,0,0,0,0,0,26.3,65.7,918.0,85,3.9,137
2018-01-10 03:00:00+00:00,2018-01-10T04:00:00Z,PT60M,21.2,0.11,-171,0.0,15.1,0,0,0,0,0,0,26.5,68.4,917.9,82,3.9,137
2018-01-10 04:00:00+00:00,2018-01-10T05:00:00Z,PT60M,20.7,0.11,-152,0.0,15.6,0,0,0,0,0,0,26.4,72.4,917.5,79,3.7,133
2018-01-10 05:00:00+00:00,2018-01-10T06:00:00Z,PT60M,20.2,0.11,-138,0.0,16.0,0,0,0,0,0,0,26.3,76.6,917.2,76,3.5,124
2018-01-10 06:00:00+00:00,2018-01-10T07:00:00Z,PT60M,19.9,0.11,-127,0.0,16.4,0,0,0,0,0,0,26.1,80.0,917.2,75,3.4,114
2018-01-10 07:00:00+00:00,2018-01-10T08:00:00Z,PT60M,19.7,0.11,-119,0.0,16.7,0,0,0,0,0,0,25.6,82.6,917.6,77,3.3,102
2018-01-10 08:00:00+00:00,2018-01-10T09:00:00Z,PT60M,19.5,0.11,-114,11.7,17.0,13,18,2,14,12,13,25.1,85.2,918.0,78,3.2,90
2018-01-10 09:00:00+00:00,2018-01-10T10:00:00Z,PT60M,20.2,0.11,-109,27.4,17.1,102,186,43,145,118,222,25.1,82.6,918.4,79,3.3,76
2018-01-10 10:00:00+00:00,2018-01-10T11:00:00Z,PT60M,21.7,0.11,-105,6.0,17.2,115,684,303,418,338,825,25.6,75.5,918.9,80,3.7,63
2018-01-10 11:00:00+00:00,2018-01-10T12:00:00Z,PT60M,23.2,0.11,-103,12.4,17.3,212,590,387,599,537,821,26.0,69.1,919.3,80,4.0,49
2018-01-10 12:00:00+00:00,2018-01-10T13:00:00Z,PT60M,24.4,0.11,-101,16.5,17.0,217,626,520,737,681,854,26.1,63.2,919.4,81,4.2,35
2018-01-10 13:00:00+00:00,2018-01-10T14:00:00Z,PT60M,25.3,0.11,-100,2.4,16.4,146,916,847,993,922,1066,26.0,57.8,919.1,82,4.2,22
2018-01-10 14:00:00+00:00,2018-01-10T15:00:00Z,PT60M,26.2,0.11,-115,10.6,15.8,314,673,665,979,923,988,25.9,52.8,918.8,84,4.2,8
2018-01-10 15:00:00+00:00,2018-01-10T16:00:00Z,PT60M,26.7,0.11,120,16.8,15.4,392,525,520,912,865,918,25.9,49.7,918.4,85,4.2,7
2018-01-10 16:00:00+00:00,2018-01-10T17:00:00Z,PT60M,27.0,0.11,100,28.2,15.1,457,302,275,732,697,764,25.8,48.1,917.7,87,4.1,21
2018-01-10 17:00:00+00:00,2018-01-10T18:00:00Z,PT60M,27.3,0.11,100,2.6,14.8,132,891,736,868,793,1035,25.7,46.6,917.0,88,4.0,35
2018-01-10 18:00:00+00:00,2018-01-10T19:00:00Z,PT60M,27.1,0.11,102,7.7,14.7,188,686,453,641,569,906,25.6,46.8,916.5,89,3.9,48
2018-01-10 19:00:00+00:00,2018-01-10T20:00:00Z,PT60M,26.5,0.11,105,13.0,14.8,172,496,229,401,340,704,25.3,48.6,916.2,88,3.8,62
2018-01-10 20:00:00+00:00,2018-01-10T21:00:00Z,PT60M,25.9,0.11,109,13.7,14.9,99,364,85,184,132,356,25.1,50.6,916.0,88,3.7,76
2018-01-10 21:00:00+00:00,2018-01-10T22:00:00Z,PT60M,25.3,0.11,113,10.5,15.2,13,55,6,19,13,18,25.1,53.5,916.0,88,3.6,89
2018-01-10 22:00:00+00:00,2018-01-10T23:00:00Z,PT60M,24.7,0.11,119,0.0,15.7,0,0,0,0,0,0,25.2,57.4,916.4,88,3.5,101
2018-01-10 23:00:00+00:00,2018-01-11T00:00:00Z,PT60M,24.1,0.11,126,0.0,16.2,0,0,0,0,0,0,25.3,61.5,916.8,87,3.4,113
2018-01-11 00:00:00+00:00,2018-01-11T01:00:00Z,PT60M,23.3,0.11,137,0.0,16.3,0,0,0,0,0,0,25.3,64.9,917.1,84,3.3,124
2018-01-11 01:00:00+00:00,2018-01-11T02:00:00Z,PT60M,22.3,0.11,151,0.0,16.0,0,0,0,0,0,0,25.1,67.6,917.4,78,3.2,132
2018-01-11 02:00:00+00:00,2018-01-11T03:00:00Z,PT60M,21.3,0.11,169,0.0,15.7,0,0,0,0,0,0,25.0,70.3,917.7,73,3.2,137
2018-01-11 03:00:00+00:00,2018-01-11T04:00:00Z,PT60M,20.5,0.12,-171,0.0,15.7,0,0,0,0,0,0,24.8,73.7,917.7,68,3.1,137
2018-01-11 04:00:00+00:00,2018-01-11T05:00:00Z,PT60M,20.0,0.12,-152,16.0,16.1,0,0,0,0,0,0,24.5,77.8,917.4,65,3.0,133
2018-01-11 05:00:00+00:00,2018-01-11T06:00:00Z,PT60M,19.5,0.12,-138,31.2,16.4,0,0,0,0,0,0,24.2,82.1,917.2,62,2.8,125
2018-01-11 06:00:00+00:00,2018-01-11T07:00:00Z,PT60M,19.2,0.12,-127,30.8,16.7,0,0,0,0,0,0,23.7,85.3,917.2,61,2.7,114
2018-01-11 07:00:00+00:00,2018-01-11T08:00:00Z,PT60M,19.0,0.12,-119,30.8,16.9,0,0,0,0,0,0,23.0,87.1,917.3,64,2.5,102
2018-01-11 08:00:00+00:00,2018-01-11T09:00:00Z,PT60M,18.9,0.12,-113,30.5,17.0,14,0,0,14,14,14,22.3,88.9,917.4,67,2.3,90
2018-01-11 09:00:00+00:00,2018-01-11T10:00:00Z,PT60M,19.5,0.12,-109,14.2,17.1,82,348,97,179,130,391,22.0,86.1,917.6,68,2.3,77
2018-01-11 10:00:00+00:00,2018-01-11T11:00:00Z,PT60M,20.9,0.12,-105,31.2,17.2,257,117,46,304,282,390,22.1,79.3,918.0,67,2.3,63
2018-01-11 11:00:00+00:00,2018-01-11T12:00:00Z,PT60M,22.3,0.12,-102,12.8,17.3,231,560,369,601,539,824,22.1,73.1,918.3,65,2.3,49
2018-01-11 12:00:00+00:00,2018-01-11T13:00:00Z,PT60M,23.6,0.12,-100,7.1,17.0,209,753,613,822,754,981,22.3,66.7,918.3,65,2.4,36
2018-01-11 13:00:00+00:00,2018-01-11T14:00:00Z,PT60M,24.7,0.12,-100,14.7,16.4,374,544,501,875,823,927,22.6,60.1,917.9,65,2.5,22
2018-01-11 14:00:00+00:00,2018-01-11T15:00:00Z,PT60M,25.8,0.12,-113,19.7,15.8,427,464,458,885,842,893,22.9,54.2,917.5,65,2.6,8
2018-01-11 15:00:00+00:00,2018-01-11T16:00:00Z,PT60M,26.6,0.12,119,7.3,15.2,239,793,785,1025,964,1033,23.2,49.6,916.8,66,2.6,7
2018-01-11 16:00:00+00:00,2018-01-11T17:00:00Z,PT60M,27.2,0.12,100,29.8,14.6,526,212,200,725,696,742,23.6,46.2,915.8,67,2.7,21
2018-01-11 17:00:00+00:00,2018-01-11T18:00:00Z,PT60M,27.8,0.12,100,32.8,14.1,510,113,90,600,577,630,24.0,43.0,914.9,68,2.7,34
2018-01-11 18:00:00+00:00,2018-01-11T19:00:00Z,PT60M,27.8,0.12,102,24.2,13.9,303,332,235,538,499,653,24.4,42.5,914.2,69,2.6,48
2018-01-11 19:00:00+00:00,2018-01-11T20:00:00Z,PT60M,27.1,0.12,105,48.7,14.0,240,0,0,240,235,240,24.7,44.6,913.8,70,2.5,62
2018-01-11 20:00:00+00:00,2018-01-11T21:00:00Z,PT60M,26.4,0.12,109,29.3,14.1,111,149,29,140,115,195,25.0,46.8,913.4,72,2.4,75
2018-01-11 21:00:00+00:00,2018-01-11T22:00:00Z,PT60M,25.6,0.12,113,40.5,14.5,17,45,5,23,16,23,25.1,50.3,913.6,72,2.3,89
2018-01-11 22:00:00+00:00,2018-01-11T23:00:00Z,PT60M,24.6,0.12,119,39.6,15.1,0,0,0,0,0,0,25.0,55.4,914.4,70,2.2,101
2018-01-11 23:00:00+00:00,2018-01-12T00:00:00Z,PT60M,23.6,0.12,126,36.7,15.6,0,0,0,0,0,0,24.9,60.9,915.1,69,2.2,113
2018-01-12 00:00:00+00:00,2018-01-12T01:00:00Z,PT60M,22.7,0.12,136,31.6,15.6,0,0,0,0,0,0,24.9,64.5,915.5,65,2.1,124
2018-01-12 01:00:00+00:00,2018-01-12T02:00:00Z,PT60M,21.8,0.12,151,30.9,15.1,0,0,0,0,0,0,25.0,65.7,915.6,58,2.1,132
2018-01-12 02:00:00+00:00,2018-01-12T03:00:00Z,PT60M,20.9,0.12,169,36.0,14.6,0,0,0,0,0,0,25.1,67.0,915.6,51,2.0,137
2018-01-12 03:00:00+00:00,2018-01-12T04:00:00Z,PT60M,20.2,0.12,-171,31.0,14.4,0,0,0,0,0,0,25.3,68.9,915.4,47,1.9,137
2018-01-12 04:00:00+00:00,2018-01-12T05:00:00Z,PT60M,19.7,0.12,-152,30.1,14.5,0,0,0,0,0,0,25.4,71.5,915.0,46,1.7,133
2018-01-12 05:00:00+00:00,2018-01-12T06:00:00Z,PT60M,19.2,0.12,-138,20.4,14.6,0,0,0,0,0,0,25.5,74.3,914.6,45,1.5,125
2018-01-12 06:00:00+00:00,2018-01-12T07:00:00Z,PT60M,18.8,0.12,-127,25.5,14.7,0,0,0,0,0,0,25.6,76.9,914.5,46,1.5,114
2018-01-12 07:00:00+00:00,2018-01-12T08:00:00Z,PT60M,18.4,0.12,-119,29.8,14.9,0,0,0,0,0,0,25.6,79.6,914.6,48,1.6,102
2018-01-12 08:00:00+00:00,2018-01-12T09:00:00Z,PT60M,18.1,0.12,-113,7.0,15.0,13,46,4,17,12,14,25.6,82.3,914.7,49,1.7,90
2018-01-12 09:00:00+00:00,2018-01-12T10:00:00Z,PT60M,18.9,0.12,-109,18.5,15.6,110,186,47,157,128,256,25.5,81.2,914.9,43,1.7,77
2018-01-12 10:00:00+00:00,2018-01-12T11:00:00Z,PT60M,20.7,0.12,-105,2.0,16.5,90,745,343,433,349,868,25.4,76.6,915.4,32,1.9,63
2018-01-12 11:00:00+00:00,2018-01-12T12:00:00Z,PT60M,22.6,0.12,-102,0.9,17.3,105,872,564,669,585,998,25.3,72.3,915.8,22,2.1,49
2018-01-12 12:00:00+00:00,2018-01-12T13:00:00Z,PT60M,24.0,0.12,-100,3.3,17.3,163,838,681,844,772,1017,25.4,66.1,915.8,13,2.1,36
2018-01-12 13:00:00+00:00,2018-01-12T14:00:00Z,PT60M,25.0,0.12,-99,0.0,16.2,110,978,906,1016,944,1092,25.7,58.4,915.4,360,1.9,22
2018-01-12 14:00:00+00:00,2018-01-12T15:00:00Z,PT60M,25.9,0.12,-112,11.8,15.2,239,734,723,962,908,973,26.0,51.7,915.1,346,1.9,8
2018-01-12 15:00:00+00:00,2018-01-12T16:00:00Z,PT60M,26.5,0.12,118,18.1,14.6,456,445,441,897,854,902,26.3,47.8,914.5,340,1.9,7
2018-01-12 16:00:00+00:00,2018-01-12T17:00:00Z,PT60M,26.8,0.12,99,21.7,14.3,486,338,315,802,763,831,26.8,46.4,913.8,342,1.9,20
2018-01-12 17:00:00+00:00,2018-01-12T18:00:00Z,PT60M,27.0,0.12,100,28.6,14.0,453,218,184,637,607,682,27.2,45.0,913.1,344,1.9,34
2018-01-12 18:00:00+00:00,2018-01-12T19:00:00Z,PT60M,26.8,0.12,102,92.0,14.3,60,4,3,64,62,65,27.4,46.4,912.6,347,1.7,48
2018-01-12 19:00:00+00:00,2018-01-12T20:00:00Z,PT60M,26.2,0.12,105,47.9,15.2,231,3,1,233,227,235,27.5,50.8,912.2,354,1.4,62
2018-01-12 20:00:00+00:00,2018-01-12T21:00:00Z,PT60M,25.6,0.12,108,40.7,16.1,126,0,0,126,124,126,27.6,55.7,911.8,5,1.1,75
2018-01-12 21:00:00+00:00,2018-01-12T22:00:00Z,PT60M,24.8,0.12,113,42.5,16.6,17,0,0,17,16,17,27.5,60.4,911.9,27,1.1,89
2018-01-12 22:00:00+00:00,2018-01-12T23:00:00Z,PT60M,23.8,0.12,118,37.1,16.8,0,0,0,0,0,0,27.4,64.9,912.5,44,1.5,101
2018-01-12 23:00:00+00:00,2018-01-13T00:00:00Z,PT60M,22.8,0.12,126,31.0,17.0,0,0,0,0,0,0,27.3,69.8,913.0,53,2.0,113
2018-01-13 00:00:00+00:00,2018-01-13T01:00:00Z,PT60M,22.0,0.12,136,31.5,16.8,0,0,0,0,0,0,27.3,72.2,913.3,53,2.2,124
2018-01-13 01:00:00+00:00,2018-01-13T02:00:00Z,PT60M,21.5,0.12,150,38.6,16.2,0,0,0,0,0,0,27.4,71.8,913.4,49,2.1,132
2018-01-13 02:00:00+00:00,2018-01-13T03:00:00Z,PT60M,21.0,0.12,169,27.6,15.6,0,0,0,0,0,0,27.4,71.4,913.5,44,2.0,137
2018-01-13 03:00:00+00:00,2018-01-13T04:00:00Z,PT60M,20.5,0.13,-171,35.0,15.3,0,0,0,0,0,0,27.4,71.7,913.4,41,2.0,138
2018-01-13 04:00:00+00:00,2018-01-13T05:00:00Z,PT60M,20.2,0.13,-152,36.7,15.1,0,0,0,0,0,0,27.3,72.7,913.2,40,2.0,133
2018-01-13 05:00:00+00:00,2018-01-13T06:00:00Z,PT60M,19.9,0.13,-137,31.0,15.1,0,0,0,0,0,0,27.2,73.8,913.0,39,1.9,125
2018-01-13 06:00:00+00:00,2018-01-13T07:00:00Z,PT60M,19.5,0.13,-127,29.7,15.1,0,0,0,0,0,0,27.2,75.5,913.0,40,1.9,114
2018-01-13 07:00:00+00:00,2018-01-13T08:00:00Z,PT60M,19.2,0.13,-119,27.8,15.3,0,0,0,0,0,0,27.1,77.9,913.3,43,1.8,103
2018-01-13 08:00:00+00:00,2018-01-13T09:00:00Z,PT60M,19.0,0.13,-113,27.7,15.5,13,3,0,14,13,14,27.0,80.4,913.5,46,1.8,90
2018-01-13 09:00:00+00:00,2018-01-13T10:00:00Z,PT60M,19.7,0.13,-109,19.3,16.0,115,154,32,147,122,212,27.2,79.1,913.8,35,1.8,77
2018-01-13 10:00:00+00:00,2018-01-13T11:00:00Z,PT60M,21.5,0.13,-105,25.7,16.7,247,158,77,323,298,429,27.6,74.3,914.2,15,2.1,63
2018-01-13 11:00:00+00:00,2018-01-13T12:00:00Z,PT60M,23.2,0.13,-102,23.7,17.4,310,308,198,509,469,647,27.9,69.9,914.5,1,2.6,50
2018-01-13 12:00:00+00:00,2018-01-13T13:00:00Z,PT60M,24.6,0.13,-100,35.1,17.4,464,121,99,563,541,591,28.3,64.2,914.5,354,2.8,36
2018-01-13 13:00:00+00:00,2018-01-13T14:00:00Z,PT60M,25.7,0.13,-99,20.7,16.7,428,400,375,803,762,835,28.8,57.5,914.2,349,2.7,22
2018-01-13 14:00:00+00:00,2018-01-13T15:00:00Z,PT60M,26.8,0.13,-110,29.4,16.0,604,164,162,766,740,769,29.2,51.6,913.9,345,2.7,8
2018-01-13 15:00:00+00:00,2018-01-13T16:00:00Z,PT60M,27.3,0.13,117,26.4,15.5,525,279,276,801,769,805,29.8,48.5,913.3,346,2.6,7
2018-01-13 16:00:00+00:00,2018-01-13T17:00:00Z,PT60M,27.4,0.13,99,20.9,15.4,482,346,321,804,765,836,30.5,47.9,912.6,353,2.5,20
2018-01-13 17:00:00+00:00,2018-01-13T18:00:00Z,PT60M,27.5,0.13,100,12.0,15.3,307,569,464,771,716,894,31.2,47.4,911.9,1,2.4,34
2018-01-13 18:00:00+00:00,2018-01-13T19:00:00Z,PT60M,27.0,0.13,102,23.6,15.5,217,453,301,518,469,699,31.8,49.3,911.5,9,2.3,48
2018-01-13 19:00:00+00:00,2018-01-13T20:00:00Z,PT60M,26.1,0.13,105,24.1,16.1,243,210,103,346,314,482,32.5,54.0,911.4,19,2.2,62
2018-01-13 20:00:00+00:00,2018-01-13T21:00:00Z,PT60M,25.2,0.13,108,15.6,16.7,116,229,56,173,138,297,33.2,59.2,911.4,30,2.1,75
2018-01-13 21:00:00+00:00,2018-01-13T22:00:00Z,PT60M,24.3,0.13,113,1.7,17.3,16,81,9,24,14,21,33.3,65.1,911.7,40,2.1,89
2018-01-13 22:00:00+00:00,2018-01-13T23:00:00Z,PT60M,23.3,0.13,118,0.0,18.0,0,0,0,0,0,0,33.0,71.8,912.3,49,2.2,101
2018-01-13 23:00:00+00:00,2018-01-14T00:00:00Z,PT60M,22.4,0.13,126,0.0,18.6,0,0,0,0,0,0,32.7,79.1,912.8,57,2.3,113
2018-01-14 00:00:00+00:00,2018-01-14T01:00:00Z,PT60M,21.9,0.13,136,5.2,18.3,0,0,0,0,0,0,32.6,80.1,913.3,57,2.5,124
2018-01-14 01:00:00+00:00,2018-01-14T02:00:00Z,PT60M,21.8,0.13,150,0.0,17.1,0,0,0,0,0,0,32.9,74.6,913.6,51,2.6,132
2018-01-14 02:00:00+00:00,2018-01-14T03:00:00Z,PT60M,21.7,0.13,168,0.0,15.9,0,0,0,0,0,0,33.2,69.4,913.9,46,2.7,137
2018-01-14 03:00:00+00:00,2018-01-14T04:00:00Z,PT60M,21.4,0.13,-171,0.0,15.3,0,0,0,0,0,0,33.4,68.2,914.0,43,2.7,138
